star_id,stellar_magnitude,sp_type5,sp_type_value5,m_star,r_star,teff,lum,dilution,noise1,n_planets,planet_id,radius,rprs,period_days,t_dur,T0,cosi,a,e,w,impact,transiting,n1,tcen1,N1,SNR1,detectable1,RA,Dec,lon,lat,max_sectors,priority,prior,sec1,sec2,sec3,sec4,sec5,sec6,sec7,sec8,sec9,sec10,sec11,sec12,sec13,sec14,sec15,sec16,sec17,sec18,sec19,sec20,sec21,sec22,sec23,sec24,sec25,sec26,sini,t_in,t_in/t_dur,obs_time
7493813,12.2158,G,3,1.05,1022545757.1,5832.5498,2.253659,0.016195932,0.0009596570481110676,1,0,123387157.0,0.11291098356211506,49.19516099881626,390.90833514434553,1351.9943506113214,0.02,40020810812.88833,0.07354991112068167,-2.4504422698000385,0.8115892394604536,1,1,1893.141121598299,12,45.2865769111859,1,154.281657978309,31.512940342511488,144.525812825883,19.414649922482692,1.0,0,826.6656309141583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.999799979995999,116.2405845791449,0.2973602098717651,0.0
7513691,10.4452,M,5,0.31344,230932278.7851,3234.0,0.010864688,0.013666222,0.0013778334152568436,2,0,9333515.0,0.03781895919668607,23.254801033862535,113.56280387854879,1347.344350611321,0.01,16230594123.697863,0.006546028772709863,2.6075219024795286,0.6959719793084166,1,1,1858.9499733562975,57,7.731520024703883,1,119.59472694034599,49.6647855060359,111.306794972715,28.3915165894896,1.0,1,20777.439222399455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9999499987499375,7.998948893435806,0.07043634553079885,
7520070,10.0051,F,2,1.415,1042152184.0,6684.0,4.0373335,0.011528754,0.000287084689824367,1,0,57530129.99999999,0.05165509877202348,11.482006433802557,321.3649670722287,1329.7143506113212,0.02,16757344439.804134,0.01935989201742087,0.12566370614359185,0.31863543333592753,1,1,1880.850659433844,10,29.056153937285558,1,131.027867064976,26.89591670550449,126.29106680053101,8.47761435021276,1.0,0,2685.7359904924724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.999799979995999,17.874512333910015,0.055620600144298274,
7531451,11.2891,G,3,0.94,639066588.4151,5405.9399,0.6496278,0.0017767294,0.0005569953670678865,2,0,128197262.0,0.187707498141376,11.243929423386572,227.53847501396234,1335.644350611321,0.02,14418803316.614388,0.06473197733400797,-2.764601535159018,0.4573715144721287,1,1,1852.8651040871039,8,178.60175168450843,1,124.757470554323,33.0196042218037,119.38741814411699,13.0582185524595,1.0,0,2882.6991118520386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.999799979995999,48.56806941802498,0.21344992056857512,9.753355894423333
7542536,12.2846,G,3,1.05,1097034878.1,5839.98,2.6072059,0.0062596961,0.001001339970236724,1,0,100234942.99999999,0.08549637402557883,32.380829312075036,541.1834515808916,1330.1743506113212,0.01,30282816890.9582,0.06973564166312447,-1.413716694115407,0.29312779739989153,1,1,1524.4593264837713,18,30.777973039661056,1,124.62678582633998,1.47733447927396,126.59614564416901,-17.6713203543915,1.0,0,712.9480091593385,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,48.13145128071283,0.08893740401727443,21.48626029908226
7561916,11.7204,F,2,1.12,1452809108.4,6024.1401,5.1770849000000005,0.020564482,0.0007127704670511943,1,0,63053787.0,0.04061174076110595,23.059165489802503,630.5654727136834,1329.164350611321,0.01,24674191115.16687,0.13429552934343192,-0.12566370614359185,0.16854183545406168,1,1,1859.5251568767803,21,10.390171384845818,1,127.810904060172,43.47417069784722,119.08817995683,23.7783790088218,1.0,0,657.2151073185489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9999499987499375,25.686015950919487,0.04073489124036222,
7591002,11.9061,F,2,1.37,1401932621.451,6585.3198,6.8841619000000005,0.17593722,0.0007954151300618094,1,0,128159036.0,0.08554036016888565,10.887055853159593,293.51545662919057,1329.904350611321,0.07,16000062617.27801,0.011461209129560921,-1.1623892818282235,0.8021086918235271,1,1,1852.4830315629824,10,24.737976052233066,1,102.80776649669599,43.624528874751604,99.872538474074,20.6232059317045,1.0,0,621.2773288014662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9975469913743412,64.14637146348866,0.2185451226322546,
7596376,11.3427,F,2,1.25,1416162686.5,6331.9399,6.0042887,0.12703401,0.0005739700132166253,1,0,85887451.0,0.05674995878075219,35.629398027263726,680.2350499820844,1337.574350611321,0.01,34207146963.675274,0.020082664612207344,-0.2513274122871833,0.24110616114441244,1,1,1515.7213407476395,23,23.87639712047428,1,104.295045422853,4.47200302590925,105.020483492682,-18.2249914886923,1.0,0,848.0298539525799,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,39.573721618737,0.05817654003535875,
7602396,10.9483,F,2,1.38,1306529445.2,6609.02,6.065639,0.015651345,0.0004621624268158858,2,0,90372635.0,0.06472420537748562,10.63020169361679,407.85159209728613,1332.584350611321,0.02,15785628985.782534,0.01050459210969292,-0.12566370614359185,0.24038217253314165,1,1,1853.4642335985418,14,33.3932115976569,1,117.197663902884,51.2658053630775,109.20761490995301,29.6245844123349,1.0,0,1188.4929995218156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.999799979995999,26.987196702143898,0.06616915864755667,
7605733,10.2283,G,3,0.98400003,639584743.3651,5575.8501,0.7364251,0.0007794052400000001,0.0012374608138998324,2,1,22196564.0,0.032474063815453286,20.270084725687056,270.505080395003,1333.824350611321,0.01,21685857807.761147,0.2306427579772635,2.1048670779051606,0.2661320572487796,1,1,1536.5251978681906,128,9.634040099289747,1,139.284743136946,1.15367503467497,141.334857902069,-13.9423050755589,1.0,1,5019.229995574833,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,9.23621490197798,0.034144330629542585,
7625434,12.2651,F,2,1.16,1333320490.4,6140.0,4.705781,0.0014789563,0.000989314986013714,1,0,104688272.00000001,0.07347040973882353,31.794143529802515,524.1272416847121,1343.9443506113212,0.03,30926108555.103733,0.16106158809640325,2.6075219024795286,0.6224157912332853,1,1,1884.4447906179648,17,22.463269556553517,1,129.403074923693,33.5606407810003,123.12455445932501,14.541230980519801,1.0,0,538.5594464983303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9995498987044118,59.206268143961374,0.11296163113684676,
7627673,11.6183,G,3,0.991,914936449.9,5605.73,1.5395553,0.021700006,0.0006716558157013093,1,0,134657456.0,0.13771728731173502,9.348719169628348,313.2884977862357,1327.2143506113212,0.02,12975790352.580734,0.01965219475156173,2.9216811678385075,0.2805127629229787,1,1,1523.5374531735165,9,82.91402505095573,1,132.204797401317,6.340235165126259,132.864578364326,-11.0421303156063,1.0,0,1395.5226565083374,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999799979995999,43.49984088725733,0.1388491476534779,28.53815894251552
7647126,12.112,F,2,1.16,751157824.651,6125.2998,1.4793043,0.068786807,0.0009005396958884547,2,0,139798853.0,0.17414916503360214,33.03196330763648,364.82400258298895,1342.0143506113209,0.01,31723671735.45965,0.1658417141107888,2.858849314766712,0.39003407948779056,1,1,1870.525763533505,12,109.15395356967177,1,108.157677984321,48.52855209897671,103.265547261342,25.922043280377306,1.0,0,1399.1697628120755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9999499987499375,68.05134436695401,0.1865319822301821,
7652994,11.9441,F,2,1.4400001,1055902416.7,6739.6001,4.2842493,0.036069203,0.0008136864918575271,2,1,127369032.0,0.1128727349374576,25.81263710430252,375.8178898854972,1340.7843506113209,0.02,28925682653.499382,0.21331808759119444,-0.7225663103256523,0.6049383573331141,1,1,1857.0370926973694,13,54.4883807263656,1,104.85249836930201,38.7038659204852,102.00380250226802,15.8814774915611,1.0,0,929.1317132102156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.999799979995999,61.63115819107624,0.1639920819358913,
7678547,8.6490002,F,2,1.416,1799764341.451,6686.75,12.060885,0.0014293606,0.00016338011797346338,3,2,68080506.0,0.035396157257890234,20.840065149746607,660.1112913586945,1345.884350611321,0.03,24939916317.728367,0.13979178050858862,2.1991148575128547,0.3638339640827812,1,1,1866.8859793549852,21,35.09153401595033,1,117.783510758348,49.673797798066104,110.00530585647199,28.146171817024,1.0,0,2079.4447990116246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9995498987044118,26.269420743256838,0.03979544220367293,
7689776,12.217,G,3,1.03,1017677187.0999999,5765.3198,2.1310809,0.0064220042,0.0009603665193644957,1,0,68118732.0,0.06263332965583496,23.66295505005845,418.2645563838465,1334.854350611321,0.02,24411787827.299442,0.025061483404152547,0.8482300164692442,0.4675882179915065,1,1,1926.4282268627805,14,15.18650659052644,1,177.39957689855495,31.6898670548314,163.96019193526698,27.8148807796634,1.0,0,831.9897882692321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.999799979995999,32.08936696561971,0.07672026346925485,4.247839978748937
7699577,12.7904,F,2,1.1,810317905.251,5985.0,1.5691255,0.077426448,0.0013818652295288444,1,0,126923062.0,0.14656628815725334,32.615390144311945,397.4162014811398,1337.844350611321,0.01,30904411145.34698,0.048323424558133,2.167698930976957,0.36352588018121257,1,1,1500.9213013328808,12,49.981062056976064,1,110.65551100739201,4.42684606629759,111.636186646406,-17.474408714201502,1.0,0,813.8066294151903,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,61.8128096276238,0.1555367128900437,
7769879,12.5072,M,5,0.30887201,228181529.78000003,3203.0,0.010206496,0.044644617,0.004459420359931018,1,0,16539116.0,0.06782359247321848,24.85908759115857,119.39455277699335,1344.884350611321,0.01,16885898214.85819,0.07594096321535186,0.9424777960769379,0.6887200716470424,1,1,1518.8979637494315,60,7.648745691750662,1,125.348684088964,7.817921624215652,125.773732197076,-11.3398855191162,1.0,1,6536.067849359431,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,14.46352081774883,0.12114054185339572,
7772698,12.0861,G,3,1.0,941045895.3,5638.0,1.6665093,0.15098903,0.0008864590419421392,1,0,81020007.0,0.08056204011947787,38.70349930854825,494.64508672414513,1326.7843506113209,0.01,33556347340.66428,0.12813188661239888,2.5132741228718345,0.3240742844466916,1,1,1868.6333409309973,16,25.44433142590341,1,106.368905540021,53.7632577876189,101.201858282745,30.95866937868,1.0,0,1013.6667112003295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9999499987499375,42.40187502911344,0.0857218158375446,
7773350,12.8812,G,3,1.0,839487525.0999999,5634.77,1.3231916,0.02710722,0.0014668348952312233,2,0,60454418.99999999,0.06738493112259693,25.72035322783389,193.56470691291585,1332.9943506113214,0.03,25554014979.0411,0.055709962379569086,-0.03141592653589796,0.9061125664458376,1,1,1873.1217683958314,7,7.974024807908998,1,114.482448099055,50.4981030239118,107.460772610716,28.532368483334107,1.0,0,727.0553298066853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9995498987044118,66.53559098515328,0.3437382364083935,
7773576,12.8821,G,3,0.99000001,879889700.9999999,5609.5801,1.4277852,0.00098928285,0.0014677070730559686,3,0,85836483.0,0.09128358006707546,43.630022134924246,469.8333600029108,1360.5343506113209,0.01,36225124032.97128,0.002769816024472093,-0.7853981633974483,0.4098595675755559,1,1,1927.7246383653367,15,21.9665646786173,1,185.13055057877497,26.8867410591114,173.150272916292,26.5281641949896,1.0,0,677.1553703196787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9999499987499375,48.67622751433525,0.10360317435533672,36.40097711960997
7790731,9.0262003,G,3,1.0,626498034.1602,5634.0,0.73653698,0.010167521,0.0007284491885459933,2,0,20183328.0,0.030145469302962805,17.181878880148233,245.696288663287,1334.094350611321,0.01,19527873875.2579,0.018264702026515527,-0.3455751918948772,0.3115236240122585,1,1,1505.9131394128024,123,13.696323005750813,1,112.31604311392,7.71523149812456,112.814778693657,-13.9740276344643,1.0,1,8795.020631343903,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,8.020190883232896,0.032642702610067166,
7798220,12.4433,K,4,0.89999998,655376311.8253,5253.3701,0.60928655,0.034937046,0.0011058054046621608,2,0,104771095.0,0.14958902337426047,37.68238944136277,347.5840669489628,1361.314350611321,0.01,31825921088.057564,0.05822007888735805,1.7907078125461822,0.4550098762466917,1,1,1512.0439083767724,12,67.73255142588809,1,117.905826942267,4.0447286704905805,119.15635086246999,-16.6145860501087,1.0,0,1398.1547662028852,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,59.99210161173344,0.17259738669362637,
7804367,12.423,F,2,1.13,1229293059.7,6057.0,3.788178700000001,0.35170951,0.0010917580876208556,1,0,135007861.0,0.10276674730385403,46.24393273805409,587.95598944558,1370.5143506113209,0.02,39355356215.04718,0.11570360820958844,2.0734511513692637,0.569886785052471,1,1,1509.2461488254835,19,31.19408383020029,1,109.886578860318,1.7993193801169398,111.237875423357,-20.1857214533998,1.0,0,551.2651060692726,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999799979995999,83.16778606501013,0.14145240044826174,
7807465,12.724,F,2,1.12,889751963.249,6038.5898,1.9604923,0.093870789,0.0013233484467222564,1,0,129891947.99999999,0.13660363593165634,15.8848443402967,248.19229651569515,1339.0243506113209,0.04,19245794420.62595,0.1142162791657524,2.167698930976957,0.7752238234678469,1,1,1831.4545251605184,8,36.46105866735804,1,82.116019175912,47.448923812774886,84.164554982728,24.1692190248242,1.0,0,738.5712896477368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9991996797437437,76.01379593213284,0.3062697634022895,
7810620,13.4027,K,4,0.612813,438987140.1851,3929.0,0.085530229,0.15810481,0.0020914280312287325,2,0,85441481.0,0.1821234855581492,28.827157549023873,235.8398984631773,1350.654350611321,0.01,23419901469.64421,0.02951324891143293,-2.73318560862312,0.5358961569191645,1,1,1869.543186493752,6,33.54414619142318,1,98.8462685079586,42.69029907802409,96.8855081988,19.4622308632965,1.0,0,1348.4953217618013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9999499987499375,53.980974935232005,0.22888822157316308,0.893775392655433
7821175,11.5522,F,2,1.2,757883336.8,6213.0,1.5940379999999998,0.090990677,0.000646532418399323,2,0,35951553.0,0.044387867473544,15.286363781553385,249.49191013790883,1330.564350611321,0.02,19195719790.85685,0.031984784846432794,2.3876104167282426,0.4920242884975742,1,1,1865.5870829656867,7,7.3903709185378625,1,96.2855318314778,40.6856864265474,94.9899385285524,17.3552189936564,1.0,0,1922.9864400058984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.999799979995999,14.121941017603827,0.05660280130845846,
7842314,10.4938,G,3,1.089,1080843335.749,5952.0,2.7306273,0.068358816,0.000364589720593244,1,0,87282700.0,0.07556390737949857,126.82925766412609,659.8290945026135,1350.134350611321,0.01,76166404155.63882,0.07114651822400035,0.6911503837897544,0.6664080060362163,1,1,1476.963608275447,13,52.85413045312002,1,91.72044902531842,0.9764481372572948,91.8613331800774,-22.4517175979699,1.0,0,2002.264845145668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,83.9685349463903,0.1272580061200343,
7869101,7.4394698,A,1,1.664,1137777853.9,7337.0,6.9867659,1.8857711e-05,0.0004424507944935456,2,0,35295340.0,0.029027449453028188,23.24479106791997,386.9233746353565,1332.0043506113213,0.02,28305841113.689163,0.046915567475544775,1.1309733552923258,0.4731965012467333,1,1,1913.1241273093208,194,26.524392808788985,1,161.105637423671,32.6198421863281,149.753303223119,22.711310667356,1.0,1,5916.49499734174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.999799979995999,14.12542429508736,0.036507032712612436,
7870037,12.939,F,2,1.11,631131528.7353,6003.0,0.96338683,0.02032805,0.0015240956627176282,2,0,79312579.00000001,0.11759021370961055,39.86066299509592,293.20371040222005,1353.144350611321,0.01,35433321452.121315,0.00993954117459914,-1.0053096491487337,0.5624896015934725,1,1,1871.3329695475682,10,28.11838066431026,1,106.08396899008699,30.179641658106604,103.97919697665701,7.51756575726824,1.0,0,1073.4406170795571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9999499987499375,46.516613022748686,0.1586494691998839,7.581554756473129
7886664,12.0917,F,2,1.28,1184578721.8,6391.9102,4.3625069000000005,0.14450754,0.0008894815708538054,2,0,56918513.99999999,0.04496127412084621,20.85728978785447,444.40893900509826,1341.2243506113214,0.02,24127728241.901512,0.034963347847713495,0.21991148575128566,0.4011962027411618,1,1,1508.0826689141559,15,7.690724190713357,1,100.210586996883,11.742508527617801,100.195656551343,-11.3361210165289,1.0,0,715.2983454379636,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999799979995999,23.072380974554505,0.05191700469888574,
7922852,12.5808,G,3,0.94999999,601061146.9302,5443.0,0.59058017,0.24845192,0.0012066940045647725,1,0,103942865.00000001,0.16181732269366506,25.14437408824194,281.6477936974244,1334.124350611321,0.01,24744363052.194164,0.021731747579698563,0.6283185307179585,0.4036876259359552,1,1,1837.0118323761585,6,42.575197515423056,1,92.54159059193968,68.2210180043954,91.3285001893882,44.7934572368456,2.0,0,2063.050814252852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.9999499987499375,49.68862105813699,0.1764211265631916,
7925863,11.2914,F,2,1.35,1100109032.3,6548.8799,4.1460089999999985,0.19886138,0.0005577112882811698,2,0,87397378.0,0.07433813428515433,26.03017758837049,425.58521486375594,1338.0243506113209,0.02,28468890116.28725,0.11547018707812495,2.7017696820872223,0.4836117737948979,1,1,1858.6279023787285,14,30.92494437263033,1,103.591878197474,55.1373975987653,99.12690966296249,32.127928447769996,1.0,0,1274.6972101632455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.999799979995999,39.23171787269352,0.09218299062680763,
7948146,12.4171,F,2,1.21,931628759.451,6243.0698,2.4556675,1.172218,0.0010877144278552012,2,0,84861720.0,0.08523499245827093,13.771090607188174,338.21156008584745,1325.9543506113212,0.01,17954853801.71864,0.04212083488088796,1.6336281798666925,0.1834381624166448,1,1,1504.9785285047674,11,10.19797397559261,1,97.52312015504968,0.2292066532952569,98.176828984643,-22.9967873836544,1.0,0,838.6694944791012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,28.440593963298472,0.08409113501643604,
7969465,11.4441,G,3,0.91600001,577084128.2351,5318.0,0.49608853,0.53879386,0.0006078071500185267,3,0,92972003.0,0.15075163865187236,15.175791994242374,240.3929794188913,1336.314350611321,0.01,17458513468.201023,0.10633762386102348,1.5079644737231006,0.2686762779462201,1,1,1837.1154864213215,7,64.28754683775561,1,90.6895488704454,33.7081985932166,90.5829555384185,10.270312666047198,1.0,0,3078.5454259066414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9999499987499375,36.04098363428171,0.1499252753612214,
7970689,9.7895002,F,2,1.34,2905124404.7,6517.0298,28.35412,0.0076166261,0.0002598150561652506,2,0,120099721.0,0.03868354333404358,34.01402062177177,1229.6323002511701,1327.854350611321,0.04,33942834442.449764,0.03728708514526799,0.8482300164692442,0.4510911007861154,1,1,1872.0786805596697,41,36.60031172083987,1,97.7449272834836,34.1234839934697,96.52261140538842,10.859398715064499,1.0,0,637.6151816613608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9991996797437437,58.06860242433024,0.047224363260845434,4.471896754804565
7993984,12.2644,F,2,1.24,1110249568.1,6310.79,3.6413469,0.17808703,0.0009888864611440262,2,1,90971509.00000001,0.07667146642658917,23.181353824897684,473.57108019044995,1345.1943506113212,0.01,25615781977.240944,0.2260848982037909,2.167698930976957,0.18325633296742888,1,1,1507.4638273856056,16,20.183836756205686,1,96.85470357406841,3.82527187099782,97.25507261546328,-19.4415417613605,1.0,0,709.0758845879269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,35.95664457106829,0.0759266054772772,
8031731,12.722,A,1,1.85,2118085358.251,7799.0,30.912169,0.07290463900000001,0.0013216311706821472,2,1,117149947.99999999,0.05175444146228026,24.478044452387184,680.2119038750152,1329.824350611321,0.04,30351692583.931843,0.04484829905586485,0.5340707511102646,0.5556829541138651,1,1,1476.6926173256438,23,9.059156743972107,1,90.665507648029,6.142045760980589,90.6930286131367,-17.2956345296101,1.0,0,201.34674157098416,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9991996797437437,48.90463416531464,0.07189617512824441,15.239937212595688
8039959,12.33,F,2,1.38,1377659252.9,6600.0,6.7072725,0.38573384,0.0010300029852068641,2,0,86894069.0,0.059019741762485825,12.229370633921777,368.75605359288335,1334.814350611321,0.05,17331532249.752018,0.06665897575064203,3.110176727053896,0.6209091467760611,1,1,1823.9891759681889,13,8.799297068554283,1,92.86710114571501,44.17714360493901,92.1986458071072,20.7597420220821,1.0,0,492.5143199452848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.998749217771909,33.716216260326405,0.09143230580710689,
8052391,12.9019,F,2,1.1799999,2324498746.5,6187.0,14.745774,0.13575168,0.0014870487515726142,1,0,119099474.00000001,0.047943475222322667,23.907431709300944,991.5959700741253,1326.7643506113209,0.02,25719180835.23867,0.14598159633247373,-1.1309733552923256,0.2479318828536576,1,1,1494.1163725764277,33,7.818211185119887,1,102.97984528531299,3.89163881108272,103.70402817600599,-18.9322830175014,1.0,0,155.6506306239643,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999799979995999,49.21733145341847,0.04963446094858504,15.953395569673157
8097974,11.838,F,2,1.28,895392618.9,6389.27,2.4884026,0.047123823,0.0007638616244130613,1,0,70883746.0,0.07407678658814679,26.767643708233074,384.7553168821429,1347.334350611321,0.01,28493859453.075375,0.044080184044869984,1.6336281798666925,0.30227397241531234,1,1,1507.940212860719,11,22.75348266071959,1,109.39201778911301,7.442624477913389,109.89653414464,-14.6672510841075,1.0,0,1267.4624703570107,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,29.98632556018738,0.0779360914442482,
8099759,12.4195,G,3,1.02,945448473.5999999,5710.0,1.7697346,0.010692391,0.0010893571979308458,1,0,121501340.99999999,0.12025196731234865,48.92835596277642,401.62687596825975,1325.6943506113212,0.02,39492533820.432106,0.0986621596486721,1.1623892818282238,0.7537365774624359,1,1,2010.6913340901895,13,47.35509944119625,1,101.74989471487899,87.2058763861606,91.28923136949341,63.819310670543786,4.0,0,1638.2227645832504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.999799979995999,100.71999553688707,0.2507800188771403,0.0
8108202,10.5964,F,2,1.268,909518427.0,6366.0,2.5303273,0.04241854,0.00038417319283120095,1,0,32887102.000000004,0.033834758955199426,20.696367449069548,357.0013922641779,1338.4543506113212,0.01,23928218256.03828,0.0724438291264468,0.09424777960769387,0.2582665653401837,1,1,1483.3289227548084,12,9.902562970112816,1,79.30262274241278,9.06493382803418,79.11193122859038,-13.970938711317999,1.0,0,2461.6468863831656,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999499987499375,12.638473706848123,0.035401749070759256,
8134271,12.4394,F,2,1.59,1030599693.3490001,7125.8398,5.1005082,0.10133485,0.001103090397998025,1,0,109836039.99999999,0.09972495329562482,12.0819618241169,328.98926477959304,1328.4743506113214,0.01,18023198815.571808,0.14226219412658692,-2.3876104167282426,0.1886101652807072,1,1,1823.8347854001136,11,27.150231657128863,1,79.1510372570451,45.02918498900189,81.75708133514159,21.899849888541603,1.0,0,710.7615866864967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9999499987499375,32.21594649960342,0.0979240052747209,
8148703,12.9781,F,2,1.11,1062015949.6,6019.0,2.757077,0.1154779,0.0015643098029155887,3,0,70456889.0,0.06207852764409583,44.711947987530664,562.5423910036777,1336.874350611321,0.01,38252918907.482315,0.13504772370996385,1.9477874452256718,0.3121582926796385,1,1,1828.705778474159,18,9.369908095679946,1,80.6274685189545,32.96302836558589,82.0300742095871,9.782686181042967,1.0,0,479.1271049154458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9999499987499375,37.20320260767193,0.06613404287860807,
8158754,10.0515,F,2,1.42,1246625168.8999999,6696.0,5.8186102,0.0090636006,0.0002934537082933185,1,0,82415256.0,0.06186153683071206,11.076241951869989,352.2463323497508,1333.344350611321,0.04,16379435495.819944,0.060542551454270864,1.0681415022205298,0.4940637657818498,1,1,1488.4117379375025,12,44.76863889747892,1,78.0105762908386,5.4587879107118615,77.4801569994617,-17.4609327765443,1.0,0,2008.2909329283173,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9991996797437437,27.59883113122838,0.07835093965953654,
8177954,12.4416,F,2,1.51,1436617705.1510003,6929.0,8.8603916,0.11629659,0.001104620984457802,2,0,105592954.00000001,0.06877691776814296,30.839167793725657,623.2446159003325,1345.6843506113212,0.01,33087854576.940838,0.041027069023137006,0.1570796326794898,0.22699834303280705,1,1,1839.111035310932,20,17.155663872346913,1,79.99739761228591,45.69794402840978,82.45360745246859,22.5203467307749,1.0,0,431.2657359622781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9999499987499375,43.38988321990752,0.06961934706363561,
